date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,year,day,day_of_week,quarter,lag_1,rolling_7,predicted_demand,on_hand_units,on_order_units,lead_time_days,reorder_point,risk_status,recommendation
2024-03-18,SKU-SMA-189,17,98245.21,5779.13,0,12,3,Spring,0,0,2024,18,0,1,22.0,19.857142857142858,16.58,918,0,28,765,Overstock,Reduce Purchase
2024-03-25,SKU-SMA-189,20,115582.6,5779.13,0,13,3,Spring,1,0,2024,25,0,1,22.0,17.857142857142858,18.76,764,0,7,191,Overstock,Reduce Purchase
2024-04-01,SKU-SMA-189,27,156036.51,5779.13,0,14,4,Spring,0,0,2024,1,0,2,25.0,20.571428571428573,23.47,955,0,14,382,Overstock,Reduce Purchase
2024-04-08,SKU-SMA-189,19,109803.47,5779.13,0,15,4,Spring,0,0,2024,8,0,2,23.0,20.142857142857142,18.65,229,0,7,191,Overstock,Reduce Purchase
2024-04-15,SKU-SMA-189,13,75128.69,5779.13,0,16,4,Spring,0,0,2024,15,0,2,29.0,19.142857142857142,14.11,172,459,21,574,Overstock,Reduce Purchase
2024-04-22,SKU-SMA-189,15,86686.95,5779.13,0,17,4,Spring,0,0,2024,22,0,2,25.0,20.142857142857142,15.67,955,0,14,382,Overstock,Reduce Purchase
2024-04-29,SKU-SMA-189,25,144478.25,5779.13,0,18,4,Spring,0,0,2024,29,0,2,22.0,21.714285714285715,23.23,1912,0,28,765,Overstock,Reduce Purchase
2024-05-06,SKU-SMA-189,17,98245.21,5779.13,0,19,5,Spring,0,0,2024,6,0,2,26.0,19.714285714285715,17.993333333333332,2296,0,21,574,Overstock,Reduce Purchase
2024-05-13,SKU-SMA-189,20,115582.6,5779.13,0,20,5,Spring,0,0,2024,13,0,2,33.0,20.142857142857142,18.9975,172,459,21,574,Overstock,Reduce Purchase
2024-05-20,SKU-SMA-189,14,80907.82,5779.13,0,21,5,Spring,0,0,2024,20,0,2,33.0,20.428571428571427,17.21,1912,0,28,765,Overstock,Reduce Purchase
2024-05-27,SKU-SMA-189,16,92466.08,5779.13,0,22,5,Spring,0,0,2024,27,0,2,14.0,18.714285714285715,17.63,477,0,7,191,Overstock,Reduce Purchase
2024-06-03,SKU-SMA-189,15,86686.95,5779.13,0,23,6,Summer,0,0,2024,3,0,2,21.0,20.142857142857142,19.80333333333333,1528,0,14,382,Overstock,Reduce Purchase
2024-06-10,SKU-SMA-189,10,57791.3,5779.13,0,24,6,Summer,0,0,2024,10,0,2,23.0,19.571428571428573,12.1775,1528,0,14,382,Overstock,Reduce Purchase
2024-06-17,SKU-SMA-189,14,80907.82,5779.13,0,25,6,Summer,0,0,2024,17,0,2,21.0,18.0,14.7,57,152,7,191,Overstock,Reduce Purchase
2024-06-24,SKU-SMA-189,22,127140.86,5779.13,0,26,6,Summer,0,0,2024,24,0,2,22.0,20.428571428571427,18.879,229,0,7,191,Overstock,Reduce Purchase
2024-07-01,SKU-SMA-189,23,132919.99,5779.13,0,27,7,Summer,0,0,2024,1,0,3,24.0,18.285714285714285,22.12,229,612,28,765,Overstock,Reduce Purchase
2024-07-08,SKU-SMA-189,26,150257.38,5779.13,0,28,7,Summer,0,0,2024,8,0,3,22.0,21.142857142857142,23.78333333333333,2296,0,21,574,Overstock,Reduce Purchase
2024-07-15,SKU-SMA-189,23,132919.99,5779.13,0,29,7,Summer,0,0,2024,15,0,3,31.0,22.571428571428573,22.26,477,0,7,191,Overstock,Reduce Purchase
2024-07-22,SKU-SMA-189,15,86686.95,5779.13,0,30,7,Summer,0,0,2024,22,0,3,15.0,17.428571428571427,15.61,1912,0,28,765,Overstock,Reduce Purchase
2024-07-29,SKU-SMA-189,13,75128.69,5779.13,0,31,7,Summer,0,0,2024,29,0,3,30.0,22.714285714285715,16.06,2296,0,21,574,Overstock,Reduce Purchase
2024-08-05,SKU-SMA-189,19,109803.47,5779.13,0,32,8,Summer,0,0,2024,5,0,3,27.0,18.142857142857142,17.745,535,612,28,765,Overstock,Reduce Purchase
2024-08-12,SKU-SMA-189,47,230876.22,4912.26,1,33,8,Summer,0,Independence Sale,2024,12,0,3,24.0,25.285714285714285,43.91,1912,0,28,765,Overstock,Reduce Purchase
2024-08-19,SKU-SMA-189,28,161815.64,5779.13,0,34,8,Summer,0,0,2024,19,0,3,36.0,32.714285714285715,25.51,3060,0,28,765,Overstock,Reduce Purchase
2024-08-26,SKU-SMA-189,17,98245.21,5779.13,0,35,8,Summer,0,0,2024,26,0,3,29.0,21.571428571428573,18.34583333333333,477,0,7,191,Overstock,Reduce Purchase
2024-09-02,SKU-SMA-189,17,98245.21,5779.13,0,36,9,Autumn,0,0,2024,2,0,3,21.0,19.142857142857142,18.0,229,612,28,765,Overstock,Reduce Purchase
2024-09-09,SKU-SMA-189,19,109803.47,5779.13,0,37,9,Autumn,0,0,2024,9,0,3,24.0,20.714285714285715,18.43,114,305,14,382,Overstock,Reduce Purchase
2024-09-16,SKU-SMA-189,21,121361.73,5779.13,0,38,9,Autumn,0,0,2024,16,0,3,20.0,22.428571428571427,20.11,172,459,21,574,Overstock,Reduce Purchase
2024-09-23,SKU-SMA-189,21,121361.73,5779.13,0,39,9,Autumn,0,0,2024,23,0,3,22.0,17.857142857142858,18.63,229,0,7,191,Overstock,Reduce Purchase
2024-09-30,SKU-SMA-189,15,86686.95,5779.13,0,40,9,Autumn,0,0,2024,30,0,3,21.0,17.714285714285715,13.349333333333334,2296,0,21,574,Overstock,Reduce Purchase
2024-10-07,SKU-SMA-189,23,132919.99,5779.13,0,41,10,Autumn,0,0,2024,7,0,4,35.0,19.285714285714285,21.91,535,612,28,765,Overstock,Reduce Purchase
2024-10-14,SKU-SMA-189,25,144478.25,5779.13,0,42,10,Autumn,0,0,2024,14,0,4,30.0,19.714285714285715,21.9,477,0,7,191,Overstock,Reduce Purchase
2024-10-21,SKU-SMA-189,15,86686.95,5779.13,0,43,10,Autumn,0,0,2024,21,0,4,23.0,17.857142857142858,17.2355,535,612,28,765,Overstock,Reduce Purchase
2024-10-28,SKU-SMA-189,53,275664.66,5201.22,1,44,10,Autumn,0,Diwali Festive Week,2024,28,0,4,44.0,34.57142857142857,47.38,688,0,21,574,Overstock,Reduce Purchase
2024-11-04,SKU-SMA-189,16,92466.08,5779.13,0,45,11,Autumn,0,0,2024,4,0,4,29.0,21.0,16.89,3060,0,28,765,Overstock,Reduce Purchase
2024-11-11,SKU-SMA-189,20,115582.6,5779.13,0,46,11,Autumn,0,0,2024,11,0,4,25.0,21.714285714285715,19.57,764,0,7,191,Overstock,Reduce Purchase
2024-11-18,SKU-SMA-189,23,132919.99,5779.13,0,47,11,Autumn,0,0,2024,18,0,4,14.0,19.857142857142858,21.46,458,0,14,382,Overstock,Reduce Purchase
2024-11-25,SKU-SMA-189,11,63570.43,5779.13,0,48,11,Autumn,0,0,2024,25,0,4,14.0,17.571428571428573,12.02,1528,0,14,382,Overstock,Reduce Purchase
2024-12-02,SKU-SMA-189,15,86686.95,5779.13,0,49,12,Winter,0,0,2024,2,0,4,19.0,24.0,19.06,267,305,14,382,Overstock,Reduce Purchase
2024-12-09,SKU-SMA-189,20,115582.6,5779.13,0,50,12,Winter,0,0,2024,9,0,4,21.0,18.285714285714285,18.775,1912,0,28,765,Overstock,Reduce Purchase
2024-12-16,SKU-SMA-189,26,127718.76,4912.26,1,51,12,Winter,0,0,2024,16,0,4,29.0,23.0,23.5,133,152,7,191,Overstock,Reduce Purchase
2024-12-23,SKU-SMA-189,20,115582.6,5779.13,0,52,12,Winter,0,0,2024,23,0,4,27.0,20.571428571428573,18.0,57,152,7,191,Overstock,Reduce Purchase
2024-12-30,SKU-SMA-189,19,109803.47,5779.13,0,1,12,Winter,0,0,2024,30,0,4,30.0,19.142857142857142,17.74,535,612,28,765,Overstock,Reduce Purchase
2025-01-06,SKU-SMA-189,17,98245.21,5779.13,0,2,1,Winter,0,0,2025,6,0,1,27.0,18.571428571428573,16.76,267,305,14,382,Overstock,Reduce Purchase
2025-01-13,SKU-SMA-189,26,150257.38,5779.13,0,3,1,Winter,0,0,2025,13,0,1,20.0,20.428571428571427,22.3,2296,0,21,574,Overstock,Reduce Purchase
2025-01-20,SKU-SMA-189,24,138699.12,5779.13,0,4,1,Winter,0,0,2025,20,0,1,26.0,20.714285714285715,22.06,133,152,7,191,Overstock,Reduce Purchase
2025-01-27,SKU-SMA-189,16,92466.08,5779.13,0,5,1,Winter,0,0,2025,27,0,1,24.0,19.857142857142858,16.7,477,0,7,191,Overstock,Reduce Purchase
2025-02-03,SKU-SMA-189,17,98245.21,5779.13,0,6,2,Winter,0,0,2025,3,0,1,22.0,18.857142857142858,17.3,535,612,28,765,Overstock,Reduce Purchase
2025-02-10,SKU-SMA-189,13,75128.69,5779.13,0,7,2,Winter,0,0,2025,10,0,1,27.0,18.285714285714285,14.49,401,459,21,574,Overstock,Reduce Purchase
2025-02-17,SKU-SMA-189,11,63570.43,5779.13,0,8,2,Winter,0,0,2025,17,0,1,22.0,18.0,13.77,133,152,7,191,Overstock,Reduce Purchase
2025-02-24,SKU-SMA-189,29,167594.77,5779.13,0,9,2,Winter,0,0,2025,24,0,1,35.0,20.571428571428573,24.3,458,0,14,382,Overstock,Reduce Purchase
2025-03-03,SKU-SMA-189,15,86686.95,5779.13,0,10,3,Spring,0,0,2025,3,0,1,21.0,20.857142857142858,16.78,172,459,21,574,Overstock,Reduce Purchase
2025-03-10,SKU-SMA-189,23,132919.99,5779.13,0,11,3,Spring,0,0,2025,10,0,1,29.0,23.142857142857142,22.095,1528,0,14,382,Overstock,Reduce Purchase
2025-03-17,SKU-SMA-189,16,92466.08,5779.13,0,12,3,Spring,0,0,2025,17,0,1,26.0,19.571428571428573,16.41,1528,0,14,382,Overstock,Reduce Purchase
2025-03-24,SKU-SMA-189,15,86686.95,5779.13,0,13,3,Spring,0,0,2025,24,0,1,20.0,23.0,22.67,918,0,28,765,Overstock,Reduce Purchase
2025-03-31,SKU-SMA-189,17,98245.21,5779.13,0,14,3,Spring,0,0,2025,31,0,1,17.0,19.0,17.295,1528,0,14,382,Overstock,Reduce Purchase
2025-04-07,SKU-SMA-189,19,93332.94,4912.26,1,15,4,Spring,0,0,2025,7,0,2,27.0,24.571428571428573,20.1,229,0,7,191,Overstock,Reduce Purchase
2025-04-14,SKU-SMA-189,18,104024.34,5779.13,0,16,4,Spring,0,0,2025,14,0,2,20.0,21.142857142857142,18.656666666666666,172,459,21,574,Overstock,Reduce Purchase
2025-04-21,SKU-SMA-189,16,92466.08,5779.13,0,17,4,Spring,0,0,2025,21,0,2,24.0,19.714285714285715,16.31,458,0,14,382,Overstock,Reduce Purchase
2025-04-28,SKU-SMA-189,13,75128.69,5779.13,0,18,4,Spring,0,0,2025,28,0,2,24.0,20.142857142857142,15.3,1912,0,28,765,Overstock,Reduce Purchase
2025-05-05,SKU-SMA-189,13,75128.69,5779.13,0,19,5,Spring,0,0,2025,5,0,2,23.0,17.285714285714285,15.16,688,0,21,574,Overstock,Reduce Purchase
2025-05-12,SKU-SMA-189,29,167594.77,5779.13,0,20,5,Spring,0,0,2025,12,0,2,27.0,21.428571428571427,26.0,133,152,7,191,Overstock,Reduce Purchase
2025-05-19,SKU-SMA-189,29,167594.77,5779.13,0,21,5,Spring,0,0,2025,19,0,2,24.0,22.714285714285715,25.79,535,612,28,765,Overstock,Reduce Purchase
2025-05-26,SKU-SMA-189,22,127140.86,5779.13,0,22,5,Spring,0,0,2025,26,0,2,25.0,20.142857142857142,19.92,764,0,7,191,Overstock,Reduce Purchase
2025-06-02,SKU-SMA-189,21,121361.73,5779.13,0,23,6,Summer,0,0,2025,2,0,2,16.0,19.428571428571427,20.91,3060,0,28,765,Overstock,Reduce Purchase
2025-06-09,SKU-SMA-189,23,132919.99,5779.13,0,24,6,Summer,0,0,2025,9,0,2,22.0,20.857142857142858,22.35,688,0,21,574,Overstock,Reduce Purchase
2025-06-16,SKU-SMA-189,16,92466.08,5779.13,0,25,6,Summer,0,0,2025,16,0,2,24.0,20.714285714285715,17.72,764,0,7,191,Overstock,Reduce Purchase
2025-06-23,SKU-SMA-189,14,80907.82,5779.13,0,26,6,Summer,0,0,2025,23,0,2,26.0,18.285714285714285,15.41,114,305,14,382,Overstock,Reduce Purchase
2025-06-30,SKU-SMA-189,13,75128.69,5779.13,0,27,6,Summer,0,0,2025,30,0,2,24.0,18.714285714285715,14.855333333333332,477,0,7,191,Overstock,Reduce Purchase
2025-07-07,SKU-SMA-189,12,69349.56,5779.13,0,28,7,Summer,0,0,2025,7,0,3,24.0,16.857142857142858,14.203333333333335,401,459,21,574,Overstock,Reduce Purchase
2025-07-14,SKU-SMA-189,22,127140.86,5779.13,0,29,7,Summer,0,0,2025,14,0,3,25.0,22.285714285714285,19.495,3060,0,28,765,Overstock,Reduce Purchase
2025-07-21,SKU-SMA-189,18,83219.4,4623.3,1,30,7,Summer,0,0,2025,21,0,3,14.0,17.714285714285715,16.51,688,0,21,574,Overstock,Reduce Purchase
2025-07-28,SKU-SMA-189,17,98245.21,5779.13,0,31,7,Summer,0,0,2025,28,0,3,37.0,23.428571428571427,19.06,401,459,21,574,Overstock,Reduce Purchase
2025-08-04,SKU-SMA-189,17,98245.21,5779.13,0,32,8,Summer,0,0,2025,4,0,3,15.0,20.428571428571427,17.96,477,0,7,191,Overstock,Reduce Purchase
2025-08-11,SKU-SMA-189,16,92466.08,5779.13,0,33,8,Summer,0,0,2025,11,0,3,16.0,20.0,15.9,267,305,14,382,Overstock,Reduce Purchase
2025-08-18,SKU-SMA-189,23,132919.99,5779.13,0,34,8,Summer,0,0,2025,18,0,3,16.0,29.571428571428573,21.18,1912,0,28,765,Overstock,Reduce Purchase
2025-08-25,SKU-SMA-189,19,109803.47,5779.13,0,35,8,Summer,0,0,2025,25,0,3,36.0,23.428571428571427,19.33,229,612,28,765,Overstock,Reduce Purchase
2025-09-01,SKU-SMA-189,19,104313.23,5490.17,1,36,9,Autumn,0,0,2025,1,0,3,17.0,17.571428571428573,17.27,764,0,7,191,Overstock,Reduce Purchase
2025-09-08,SKU-SMA-189,10,57791.3,5779.13,0,37,9,Autumn,0,0,2025,8,0,3,29.0,18.714285714285715,12.76,764,0,7,191,Overstock,Reduce Purchase
2025-09-15,SKU-SMA-189,15,86686.95,5779.13,0,38,9,Autumn,0,0,2025,15,0,3,22.0,20.428571428571427,16.08,918,0,28,765,Overstock,Reduce Purchase
2025-09-22,SKU-SMA-189,23,132919.99,5779.13,0,39,9,Autumn,0,0,2025,22,0,3,23.0,20.285714285714285,16.8675,3060,0,28,765,Overstock,Reduce Purchase
2025-09-29,SKU-SMA-189,14,80907.82,5779.13,0,40,9,Autumn,0,0,2025,29,0,3,27.0,22.285714285714285,20.48,267,305,14,382,Overstock,Reduce Purchase
2025-10-06,SKU-SMA-189,14,80907.82,5779.13,0,41,10,Autumn,0,0,2025,6,0,4,24.0,23.285714285714285,16.61,229,0,7,191,Overstock,Reduce Purchase
2025-10-13,SKU-SMA-189,15,86686.95,5779.13,0,42,10,Autumn,0,0,2025,13,0,4,21.0,18.714285714285715,17.8425,114,305,14,382,Overstock,Reduce Purchase
2025-10-20,SKU-SMA-189,39,202847.58,5201.22,1,43,10,Autumn,1,Diwali Festive Week,2025,20,0,4,47.0,31.714285714285715,38.82,229,0,7,191,Overstock,Reduce Purchase
2025-10-27,SKU-SMA-189,6,34674.78,5779.13,0,44,10,Autumn,0,0,2025,27,0,4,29.0,19.428571428571427,8.99,535,612,28,765,Overstock,Reduce Purchase
2025-11-03,SKU-SMA-189,22,120783.74,5490.17,1,45,11,Autumn,0,0,2025,3,0,4,29.0,19.857142857142858,20.05,2296,0,21,574,Overstock,Reduce Purchase
2025-11-10,SKU-SMA-189,19,109803.47,5779.13,0,46,11,Autumn,0,0,2025,10,0,4,25.0,21.0,18.32,535,612,28,765,Overstock,Reduce Purchase
2025-11-17,SKU-SMA-189,16,78596.16,4912.26,1,47,11,Autumn,0,0,2025,17,0,4,13.0,20.142857142857142,16.91,401,459,21,574,Overstock,Reduce Purchase
2025-11-24,SKU-SMA-189,22,127140.86,5779.13,0,48,11,Autumn,0,0,2025,24,0,4,15.0,18.285714285714285,18.355666666666664,458,0,14,382,Overstock,Reduce Purchase
2025-12-01,SKU-SMA-189,24,138699.12,5779.13,0,49,12,Winter,0,0,2025,1,0,4,24.0,22.0,22.266666666666666,57,152,7,191,Overstock,Reduce Purchase
2025-12-08,SKU-SMA-189,15,73683.9,4912.26,1,50,12,Winter,0,0,2025,8,0,4,33.0,19.714285714285715,15.65,57,152,7,191,Overstock,Reduce Purchase
2025-12-15,SKU-SMA-189,23,112981.98,4912.26,1,51,12,Winter,0,0,2025,15,0,4,27.0,20.714285714285715,19.7,133,152,7,191,Overstock,Reduce Purchase
2025-12-22,SKU-SMA-189,26,150257.38,5779.13,0,52,12,Winter,0,0,2025,22,0,4,27.0,21.142857142857142,23.37,3060,0,28,765,Overstock,Reduce Purchase
2025-12-29,SKU-SMA-189,14,80907.82,5779.13,0,1,12,Winter,0,0,2025,29,0,4,31.0,21.0,16.61,1435,0,21,574,Overstock,Reduce Purchase
2024-01-01,SKU-SMA-190,15,15534.0,1035.6,0,1,1,Winter,0,0,2024,1,0,1,0.0,0.0,13.112168112754995,500,0,7,200,Overstock,Reduce Purchase
2024-01-08,SKU-SMA-190,17,17605.2,1035.6,0,2,1,Winter,0,0,2024,8,0,1,32.0,22.0,18.38,1604,0,14,401,Overstock,Reduce Purchase
2024-01-15,SKU-SMA-190,20,20712.0,1035.6,0,3,1,Winter,0,0,2024,15,0,1,16.0,19.571428571428573,19.88,3212,0,28,803,Overstock,Reduce Purchase
2024-01-22,SKU-SMA-190,14,12323.64,880.26,1,4,1,Winter,0,0,2024,22,0,1,22.0,18.0,15.02,240,0,7,200,Overstock,Reduce Purchase
2024-01-29,SKU-SMA-190,22,22783.2,1035.6,0,5,1,Winter,0,0,2024,29,0,1,26.0,20.428571428571427,20.99,240,642,28,803,Overstock,Reduce Purchase
2024-02-05,SKU-SMA-190,22,22783.2,1035.6,0,6,2,Winter,0,0,2024,5,0,1,29.0,20.714285714285715,20.44,1505,0,21,602,Overstock,Reduce Purchase
2024-02-12,SKU-SMA-190,24,24854.4,1035.6,0,7,2,Winter,0,0,2024,12,0,1,23.0,21.285714285714285,23.06,421,481,21,602,Overstock,Reduce Purchase
2024-02-19,SKU-SMA-190,21,21747.6,1035.6,0,8,2,Winter,0,0,2024,19,0,1,18.0,21.428571428571427,21.0,2007,0,28,803,Overstock,Reduce Purchase
2024-02-26,SKU-SMA-190,24,24854.4,1035.6,0,9,2,Winter,0,0,2024,26,0,1,32.0,23.142857142857142,22.18,500,0,7,200,Overstock,Reduce Purchase
2024-03-04,SKU-SMA-190,23,23818.8,1035.6,0,10,3,Spring,0,0,2024,4,0,1,32.0,21.428571428571427,21.79,1002,0,14,401,Overstock,Reduce Purchase
2024-03-11,SKU-SMA-190,17,17605.2,1035.6,0,11,3,Spring,0,0,2024,11,0,1,24.0,22.0,22.3,120,320,14,401,Overstock,Reduce Purchase
2024-03-18,SKU-SMA-190,18,18640.8,1035.6,0,12,3,Spring,0,0,2024,18,0,1,24.0,19.142857142857142,16.6475,240,0,7,200,Overstock,Reduce Purchase
2024-03-25,SKU-SMA-190,15,15534.0,1035.6,0,13,3,Spring,1,0,2024,25,0,1,22.0,19.0,16.096666666666668,280,320,14,401,Overstock,Reduce Purchase
2024-04-01,SKU-SMA-190,13,13462.8,1035.6,0,14,4,Spring,0,0,2024,1,0,2,20.0,17.571428571428573,14.28,1604,0,14,401,Overstock,Reduce Purchase
2024-04-08,SKU-SMA-190,20,20712.0,1035.6,0,15,4,Spring,0,0,2024,8,0,2,26.0,21.571428571428573,19.58,1002,0,14,401,Overstock,Reduce Purchase
2024-04-15,SKU-SMA-190,17,17605.2,1035.6,0,16,4,Spring,0,0,2024,15,0,2,19.0,18.0,17.08,500,0,7,200,Overstock,Reduce Purchase
2024-04-22,SKU-SMA-190,19,18692.58,983.82,1,17,4,Spring,0,0,2024,22,0,2,23.0,21.285714285714285,19.7,3212,0,28,803,Overstock,Reduce Purchase
2024-04-29,SKU-SMA-190,26,26925.6,1035.6,0,18,4,Spring,0,0,2024,29,0,2,28.0,20.428571428571427,23.37,800,0,7,200,Overstock,Reduce Purchase
2024-05-06,SKU-SMA-190,18,18640.8,1035.6,0,19,5,Spring,0,0,2024,6,0,2,31.0,22.714285714285715,18.97,240,642,28,803,Overstock,Reduce Purchase
2024-05-13,SKU-SMA-190,22,22783.2,1035.6,0,20,5,Spring,0,0,2024,13,0,2,25.0,23.857142857142858,22.886666666666667,2007,0,28,803,Overstock,Reduce Purchase
2024-05-20,SKU-SMA-190,12,12427.2,1035.6,0,21,5,Spring,0,0,2024,20,0,2,25.0,18.571428571428573,14.64,481,0,14,401,Overstock,Reduce Purchase
2024-05-27,SKU-SMA-190,28,28996.8,1035.6,0,22,5,Spring,0,0,2024,27,0,2,16.0,20.142857142857142,25.94,3212,0,28,803,Overstock,Reduce Purchase
2024-06-03,SKU-SMA-190,21,21747.6,1035.6,0,23,6,Summer,0,0,2024,3,0,2,23.0,19.714285714285715,18.93,140,160,7,200,Overstock,Reduce Purchase
2024-06-10,SKU-SMA-190,13,13462.8,1035.6,0,24,6,Summer,0,0,2024,10,0,2,22.0,18.857142857142858,14.45,2007,0,28,803,Overstock,Reduce Purchase
2024-06-17,SKU-SMA-190,24,24854.4,1035.6,0,25,6,Summer,0,0,2024,17,0,2,29.0,21.142857142857142,21.838333333333335,2007,0,28,803,Overstock,Reduce Purchase
2024-06-24,SKU-SMA-190,16,16569.6,1035.6,0,26,6,Summer,0,0,2024,24,0,2,23.0,19.571428571428573,16.635833333333334,240,642,28,803,Overstock,Reduce Purchase
2024-07-01,SKU-SMA-190,20,20712.0,1035.6,0,27,7,Summer,0,0,2024,1,0,3,31.0,23.0,19.35,481,0,14,401,Overstock,Reduce Purchase
2024-07-08,SKU-SMA-190,19,19676.4,1035.6,0,28,7,Summer,0,0,2024,8,0,3,26.0,21.142857142857142,21.41,180,481,21,602,Overstock,Reduce Purchase
2024-07-15,SKU-SMA-190,22,22783.2,1035.6,0,29,7,Summer,0,0,2024,15,0,3,22.0,19.428571428571427,18.7,722,0,21,602,Overstock,Reduce Purchase
2024-07-22,SKU-SMA-190,20,20712.0,1035.6,0,30,7,Summer,0,0,2024,22,0,3,21.0,21.714285714285715,20.346666666666668,2007,0,28,803,Overstock,Reduce Purchase
2024-07-29,SKU-SMA-190,12,12427.2,1035.6,0,31,7,Summer,0,0,2024,29,0,3,27.0,22.285714285714285,15.79,481,0,14,401,Overstock,Reduce Purchase
2024-08-05,SKU-SMA-190,23,23818.8,1035.6,0,32,8,Summer,0,0,2024,5,0,3,25.0,20.285714285714285,20.785,2408,0,21,602,Overstock,Reduce Purchase
2024-08-12,SKU-SMA-190,40,37281.6,932.04,1,33,8,Summer,0,Independence Sale,2024,12,0,3,19.0,25.142857142857142,40.13,280,320,14,401,Overstock,Reduce Purchase
2024-08-19,SKU-SMA-190,21,21747.6,1035.6,0,34,8,Summer,0,0,2024,19,0,3,23.0,31.0,21.07,421,481,21,602,Overstock,Reduce Purchase
2024-08-26,SKU-SMA-190,25,25890.0,1035.6,0,35,8,Summer,0,0,2024,26,0,3,32.0,20.0,21.74,1505,0,21,602,Overstock,Reduce Purchase
2024-09-02,SKU-SMA-190,16,16569.6,1035.6,0,36,9,Autumn,0,0,2024,2,0,3,28.0,22.0,22.18,280,320,14,401,Overstock,Reduce Purchase
2024-09-09,SKU-SMA-190,19,19676.4,1035.6,0,37,9,Autumn,0,0,2024,9,0,3,26.0,21.714285714285715,19.39,120,320,14,401,Overstock,Reduce Purchase
2024-09-16,SKU-SMA-190,17,14084.16,828.48,1,38,9,Autumn,0,0,2024,16,0,3,24.0,21.0,19.38,500,0,7,200,Overstock,Reduce Purchase
2024-09-23,SKU-SMA-190,24,24854.4,1035.6,0,39,9,Autumn,0,0,2024,23,0,3,22.0,22.428571428571427,22.14,2408,0,21,602,Overstock,Reduce Purchase
2024-09-30,SKU-SMA-190,11,11391.6,1035.6,0,40,9,Autumn,0,0,2024,30,0,3,26.0,20.714285714285715,18.09,963,0,28,803,Overstock,Reduce Purchase
2024-10-07,SKU-SMA-190,15,14757.3,983.82,1,41,10,Autumn,0,0,2024,7,0,4,17.0,20.142857142857142,17.18,1002,0,14,401,Overstock,Reduce Purchase
2024-10-14,SKU-SMA-190,15,15534.0,1035.6,0,42,10,Autumn,0,0,2024,14,0,4,24.0,21.285714285714285,15.77,562,642,28,803,Overstock,Reduce Purchase
2024-10-21,SKU-SMA-190,19,19676.4,1035.6,0,43,10,Autumn,0,0,2024,21,0,4,25.0,22.0,18.1,140,160,7,200,Overstock,Reduce Purchase
2024-10-28,SKU-SMA-190,54,53126.28,983.82,1,44,10,Autumn,0,Diwali Festive Week,2024,28,0,4,59.0,38.0,47.53,3212,0,28,803,Overstock,Reduce Purchase
2024-11-04,SKU-SMA-190,10,10356.0,1035.6,0,45,11,Autumn,0,0,2024,4,0,4,27.0,20.714285714285715,13.8475,1604,0,14,401,Overstock,Reduce Purchase
2024-11-11,SKU-SMA-190,24,24854.4,1035.6,0,46,11,Autumn,0,0,2024,11,0,4,26.0,22.428571428571427,21.87,1604,0,14,401,Overstock,Reduce Purchase
2024-11-18,SKU-SMA-190,15,12427.2,828.48,1,47,11,Autumn,0,0,2024,18,0,4,27.0,21.571428571428573,17.14,481,0,14,401,Overstock,Reduce Purchase
2024-11-25,SKU-SMA-190,15,15534.0,1035.6,0,48,11,Autumn,0,0,2024,25,0,4,25.0,19.857142857142858,16.0,421,481,21,602,Overstock,Reduce Purchase
2024-12-02,SKU-SMA-190,17,17605.2,1035.6,0,49,12,Winter,0,0,2024,2,0,4,26.0,28.714285714285715,18.015,180,481,21,602,Overstock,Reduce Purchase
2024-12-09,SKU-SMA-190,20,20712.0,1035.6,0,50,12,Winter,0,0,2024,9,0,4,26.0,21.285714285714285,19.61,722,0,21,602,Overstock,Reduce Purchase
2024-12-16,SKU-SMA-190,14,14498.4,1035.6,0,51,12,Winter,0,0,2024,16,0,4,22.0,20.0,15.67,722,0,21,602,Overstock,Reduce Purchase
2024-12-23,SKU-SMA-190,14,14498.4,1035.6,0,52,12,Winter,0,0,2024,23,0,4,22.0,19.428571428571427,15.19,240,642,28,803,Overstock,Reduce Purchase
2024-12-30,SKU-SMA-190,16,16569.6,1035.6,0,1,12,Winter,0,0,2024,30,0,4,31.0,23.428571428571427,16.9,120,320,14,401,Overstock,Reduce Purchase
2025-01-06,SKU-SMA-190,24,24854.4,1035.6,0,2,1,Winter,0,0,2025,6,0,1,26.0,23.142857142857142,22.76,240,642,28,803,Overstock,Reduce Purchase
2025-01-13,SKU-SMA-190,24,24854.4,1035.6,0,3,1,Winter,0,0,2025,13,0,1,22.0,20.142857142857142,22.38,722,0,21,602,Overstock,Reduce Purchase
2025-01-20,SKU-SMA-190,16,16569.6,1035.6,0,4,1,Winter,0,0,2025,20,0,1,20.0,19.714285714285715,16.44,722,0,21,602,Overstock,Reduce Purchase
2025-01-27,SKU-SMA-190,13,13462.8,1035.6,0,5,1,Winter,0,0,2025,27,0,1,18.0,17.428571428571427,14.66,2408,0,21,602,Overstock,Reduce Purchase
2025-02-03,SKU-SMA-190,22,22783.2,1035.6,0,6,2,Winter,0,0,2025,3,0,1,31.0,22.857142857142858,21.53,722,0,21,602,Overstock,Reduce Purchase
2025-02-10,SKU-SMA-190,13,13462.8,1035.6,0,7,2,Winter,0,0,2025,10,0,1,28.0,23.142857142857142,16.77471428571429,722,0,21,602,Overstock,Reduce Purchase
